,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
496310,1054143,2021-12-07,124861,Caterina CHINNICI,Italy,S&D,Democratic Party
496311,1054244,2021-12-07,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
496312,1054244,2021-12-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
496313,1054244,2021-12-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
496314,1054244,2021-12-07,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
496315,1054244,2021-12-07,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
496316,1054199,2021-12-07,197470,Saskia BRICMONT,Belgium,Greens/EFA,Ecolo
496317,1054046,2021-12-07,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
496318,1054144,2021-12-07,197470,Saskia BRICMONT,Belgium,Greens/EFA,Ecolo
496319,1054202,2021-12-07,124861,Caterina CHINNICI,Italy,S&D,Democratic Party
496320,1053964,2021-12-07,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
496321,1053964,2021-12-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
496322,1053964,2021-12-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
496323,1053964,2021-12-07,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
496324,1053964,2021-12-07,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
496325,1053964,2021-12-07,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
496326,1054354,2021-12-07,124861,Caterina CHINNICI,Italy,S&D,Democratic Party
496327,1054004,2021-12-07,197470,Saskia BRICMONT,Belgium,Greens/EFA,Ecolo
496328,1053952,2021-12-07,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
496329,1054371,2021-12-07,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
496330,1054371,2021-12-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
496331,1054371,2021-12-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
496332,1054371,2021-12-07,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
496333,1054371,2021-12-07,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
496334,1054371,2021-12-07,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
496335,1054123,2021-12-07,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
496336,1054123,2021-12-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
496337,1054123,2021-12-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
496338,1054123,2021-12-07,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
496339,1054123,2021-12-07,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
496340,1054370,2021-12-07,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
496341,1054370,2021-12-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
496342,1054370,2021-12-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
496343,1054370,2021-12-07,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
