,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
219118,955618,2020-11-03,125670,Massimiliano SALINI,Italy,EPP,Forza Italia
219119,955618,2020-11-03,97968,Andrey KOVATCHEV,Bulgaria,EPP,Citizens for European Development of Bulgaria
219120,955618,2020-11-03,96747,Arnaud DANJEAN,France,EPP,The Republicans
219121,955618,2020-11-03,96830,Enikő GYŐRI,Hungary,NI,Fidesz - Hungarian Civic Alliance
219122,955618,2020-11-03,197652,Angelika WINZIG,Austria,EPP,Austrian People's Party
219123,956852,2020-11-03,24505,Emmanuel MAUREL,France,GUE/NGL,Unbowed France
219124,955841,2020-11-03,23712,Jan ZAHRADIL,Czechia,ECR,Civic Democratic Party
219125,955841,2020-11-03,197467,Geert BOURGEOIS,Belgium,ECR,New Flemish Alliance
219126,955660,2020-11-03,28219,Daniel CASPARY,Germany,EPP,Christian Democratic Union
219127,956861,2020-11-03,197405,Jörgen WARBORN,Sweden,EPP,Moderate Party
219128,955816,2020-11-03,24505,Emmanuel MAUREL,France,GUE/NGL,Unbowed France
219129,955816,2020-11-03,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
219130,956485,2020-11-03,198490,Emmanouil FRAGKOS,Greece,ECR,Greek Solution
219131,956724,2020-11-03,197401,Karin KARLSBRO,Sweden,RE,Liberals
219132,956724,2020-11-03,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
219133,956724,2020-11-03,197869,Liesje SCHREINEMACHER,Netherlands,RE,People's Party for Freedom and Democracy
219134,956724,2020-11-03,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
219135,956724,2020-11-03,197444,Svenja HAHN,Germany,RE,Free Democratic Party
219136,956724,2020-11-03,197504,Jérémy DECERLE,France,RE,The Republic Forward
