,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
655029,1102325,2022-04-01,197546,Marcel KOLAJA,Czechia,Greens/EFA,Czech Pirate Party
655030,1099912,2022-04-01,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
655031,1097322,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655032,1097322,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655033,1097322,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655034,1097322,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655035,1101179,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655036,1101179,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655037,1101179,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655038,1101179,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655039,1107277,2022-04-01,130256,Dace MELBĀRDE,Latvia,ECR,National Alliance
655040,1107277,2022-04-01,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
655041,1108580,2022-04-01,197546,Marcel KOLAJA,Czechia,Greens/EFA,Czech Pirate Party
655042,1104284,2022-04-01,130256,Dace MELBĀRDE,Latvia,ECR,National Alliance
655043,1104284,2022-04-01,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
655044,1100482,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655045,1100482,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655046,1100482,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655047,1100482,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655048,1105228,2022-04-01,99283,Alessandro PANZA,Italy,ID,League
655049,1107182,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655050,1107182,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655051,1107182,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655052,1107182,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655053,1102354,2022-04-01,120478,Martina MICHELS,Germany,GUE/NGL,The Left
655054,1102354,2022-04-01,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
655055,1102354,2022-04-01,197415,Niyazi KIZILYÜREK,Cyprus,GUE/NGL,Progressive Party of Working People
655056,1102354,2022-04-01,197819,Alexis GEORGOULIS,Greece,GUE/NGL,Coalition of the Radical Left
655057,1110607,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655058,1110607,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655059,1110607,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655060,1110607,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655061,1105009,2022-04-01,197717,Ibán GARCÍA DEL BLANCO,Spain,S&D,Spanish Socialist Workers' Party
655062,1105009,2022-04-01,204413,Marcos ROS SEMPERE,Spain,S&D,Spanish Socialist Workers' Party
655063,1105009,2022-04-01,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
655064,1105009,2022-04-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
655065,1097869,2022-04-01,197832,Diana RIBA I GINER,Spain,Greens/EFA,Republican Left of Catalonia
655066,1097869,2022-04-01,197460,Sergey LAGODINSKY,Germany,Greens/EFA,The Greens
655067,1097869,2022-04-01,197870,Kim VAN SPARRENTAK,Netherlands,Greens/EFA,GreenLeft
655068,1110406,2022-04-01,130256,Dace MELBĀRDE,Latvia,ECR,National Alliance
655069,1110406,2022-04-01,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
655070,1104311,2022-04-01,120478,Martina MICHELS,Germany,GUE/NGL,The Left
655071,1104311,2022-04-01,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
655072,1104311,2022-04-01,197415,Niyazi KIZILYÜREK,Cyprus,GUE/NGL,Progressive Party of Working People
655073,1104311,2022-04-01,197819,Alexis GEORGOULIS,Greece,GUE/NGL,Coalition of the Radical Left
655074,1105715,2022-04-01,96837,Petra KAMMEREVERT,Germany,S&D,Social Democratic Party of Germany
