,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
444881,1035462,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444882,1036488,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444883,1036488,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444884,1036488,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444885,1036668,2021-09-02,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
444886,1035477,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444887,1036097,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444888,1035099,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444889,1036136,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444890,1036685,2021-09-02,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
444891,1036685,2021-09-02,197829,Jorge BUXADÉ VILLALBA,Spain,ECR,Vox
444892,1036685,2021-09-02,124873,Angel DZHAMBAZKI,Bulgaria,ECR,IMRO - Bulgarian National Movement
444893,1035495,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444894,1035506,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444895,1036089,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444896,1035089,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444897,1036075,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444898,1034204,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444899,1037320,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444900,1034735,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444901,1034219,2021-09-02,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
444902,1037865,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444903,1036500,2021-09-02,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
444904,1037764,2021-09-02,2323,Rainer WIELAND,Germany,EPP,Christian Democratic Union
444905,1037348,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444906,1035654,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444907,1035671,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444908,1034236,2021-09-02,96668,Seán KELLY,Ireland,EPP,Fine Gael
444909,1037776,2021-09-02,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
444910,1037052,2021-09-02,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
444911,1037331,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444912,1037331,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444913,1037331,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444914,1036475,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444915,1036475,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444916,1036475,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444917,1035008,2021-09-02,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
444918,1035040,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444919,1036645,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444920,1037853,2021-09-02,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
444921,1037276,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444922,1036150,2021-09-02,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
444923,1037079,2021-09-02,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
444924,1034393,2021-09-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
444925,1034393,2021-09-02,124866,Ilhan KYUCHYUK,Bulgaria,RE,Movement for Rights and Freedoms
444926,1034393,2021-09-02,,#N/A,,,
444927,1034393,2021-09-02,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
444928,1034393,2021-09-02,212855,Alin MITUȚA,Romania,RE,Save Romania Party
444929,1034393,2021-09-02,96885,Dominique RIQUET,France,RE,The Republic Forward
444930,1034606,2021-09-02,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
444931,1035326,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444932,1035326,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444933,1035326,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444934,1036165,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444935,1035411,2021-09-02,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
444936,1035411,2021-09-02,197829,Jorge BUXADÉ VILLALBA,Spain,ECR,Vox
444937,1035411,2021-09-02,124873,Angel DZHAMBAZKI,Bulgaria,ECR,IMRO - Bulgarian National Movement
444938,1036714,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444939,1036714,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444940,1036714,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444941,1035475,2021-09-02,96646,Helmut SCHOLZ,Germany,GUE/NGL,The Left
444942,1034912,2021-09-02,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
444943,1034912,2021-09-02,197829,Jorge BUXADÉ VILLALBA,Spain,ECR,Vox
444944,1034912,2021-09-02,124873,Angel DZHAMBAZKI,Bulgaria,ECR,IMRO - Bulgarian National Movement
444945,1036182,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444946,1034403,2021-09-02,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
444947,1034403,2021-09-02,197590,Giuliano PISAPIA,Italy,S&D,Democratic Party
444948,1034403,2021-09-02,127096,Domènec RUIZ DEVESA,Spain,S&D,Spanish Socialist Workers' Party
444949,1037383,2021-09-02,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
444950,1037174,2021-09-02,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
444951,1034636,2021-09-02,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
