,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
463108,1040635,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463109,1040856,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463110,1040856,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463111,1040517,2021-10-01,197788,Anna BONFRISCO,Italy,ID,League
463112,1040666,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463113,1040666,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463114,1040465,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463115,1040863,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463116,1040863,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463117,1040436,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463118,1040664,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463119,1040853,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463120,1040853,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463121,1040471,2021-10-01,96780,Monika HOHLMEIER,Germany,EPP,Christian Social Union in Bavaria
463122,1041016,2021-10-01,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
463123,1041012,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463124,1041012,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463125,1041057,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463126,1040462,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463127,1040462,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463128,1041011,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463129,1041011,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463130,1041056,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463131,1041056,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463132,1040804,2021-10-01,197405,Jörgen WARBORN,Sweden,EPP,Moderate Party
463133,1041007,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463134,1040800,2021-10-01,197698,Pierre LARROUTUROU,France,S&D,New Deal
463135,1040811,2021-10-01,197405,Jörgen WARBORN,Sweden,EPP,Moderate Party
463136,1041061,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463137,1040686,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463138,1040686,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463139,1041051,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463140,1041051,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463141,1040683,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463142,1040683,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463143,1040519,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463144,1040669,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463145,1040669,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463146,1040678,2021-10-01,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
463147,1040516,2021-10-01,197698,Pierre LARROUTUROU,France,S&D,New Deal
463148,1040667,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463149,1040882,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463150,1040882,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463151,1040854,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463152,1040546,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463153,1040546,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463154,1040655,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463155,1040655,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463156,1040850,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463157,1040467,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463158,1040649,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463159,1040649,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463160,1040887,2021-10-01,124781,Alfred SANT,Malta,S&D,Labour Party
463161,1040458,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463162,1041013,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463163,1040453,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463164,1040453,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463165,1041054,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463166,1040843,2021-10-01,124714,Andor DELI,Hungary,NI,Fidesz - Hungarian Civic Alliance
463167,1041080,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463168,1041080,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463169,1040954,2021-10-01,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
463170,1040450,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463171,1040952,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463172,1041052,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463173,1041052,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463174,1040835,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463175,1040835,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463176,1040936,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463177,1041049,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463178,1041049,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463179,1040671,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463180,1040831,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463181,1040555,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463182,1040549,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463183,1040549,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463184,1040549,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463185,1040549,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463186,1040549,2021-10-01,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
463187,1040549,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463188,1040549,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463189,1040549,2021-10-01,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
463190,1040826,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463191,1040711,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463192,1040711,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463193,1040652,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463194,1040705,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463195,1040542,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463196,1040542,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463197,1040597,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463198,1040597,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463199,1040885,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463200,1040539,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463201,1040539,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463202,1040607,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463203,1040607,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463204,1040867,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463205,1040491,2021-10-01,96780,Monika HOHLMEIER,Germany,EPP,Christian Social Union in Bavaria
463206,1040606,2021-10-01,96899,José Manuel FERNANDES,Portugal,EPP,Social Democratic Party
463207,1040876,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463208,1040876,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463209,1040876,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463210,1040876,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463211,1040876,2021-10-01,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
463212,1040876,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463213,1040876,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463214,1040876,2021-10-01,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
463215,1040489,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463216,1040489,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463217,1040938,2021-10-01,124781,Alfred SANT,Malta,S&D,Labour Party
463218,1040496,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463219,1040912,2021-10-01,124714,Andor DELI,Hungary,NI,Fidesz - Hungarian Civic Alliance
463220,1040934,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463221,1040934,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463222,1040834,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463223,1040975,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463224,1040975,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463225,1041081,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463226,1040830,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463227,1040830,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463228,1040714,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463229,1040714,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463230,1040771,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463231,1040771,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463232,1041065,2021-10-01,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
463233,1041065,2021-10-01,96780,Monika HOHLMEIER,Germany,EPP,Christian Social Union in Bavaria
463234,1040708,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463235,1040708,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463236,1040544,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463237,1040544,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463238,1040770,2021-10-01,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
463239,1040691,2021-10-01,197788,Anna BONFRISCO,Italy,ID,League
463240,1040580,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463241,1040580,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463242,1040608,2021-10-01,197788,Anna BONFRISCO,Italy,ID,League
463243,1040572,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463244,1040572,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463245,1040572,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463246,1040572,2021-10-01,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
463247,1040572,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463248,1040572,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463249,1040572,2021-10-01,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
463250,1040910,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463251,1040910,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463252,1040983,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463253,1040983,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463254,1040688,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463255,1040688,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463256,1040594,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463257,1040904,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463258,1040904,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463259,1040571,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463260,1040571,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463261,1040593,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463262,1040914,2021-10-01,124781,Alfred SANT,Malta,S&D,Labour Party
463263,1040472,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463264,1040472,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463265,1040588,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463266,1040588,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463267,1040588,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463268,1040588,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463269,1040483,2021-10-01,197412,Niclas HERBST,Germany,EPP,Christian Democratic Union
463270,1040979,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463271,1040979,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463272,1040482,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463273,1040482,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463274,1040895,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463275,1041069,2021-10-01,197698,Pierre LARROUTUROU,France,S&D,New Deal
463276,1040966,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463277,1040966,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463278,1040773,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463279,1040773,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463280,1040623,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463281,1040623,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463282,1040424,2021-10-01,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
463283,1041067,2021-10-01,197788,Anna BONFRISCO,Italy,ID,League
463284,1040965,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463285,1040965,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463286,1040757,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463287,1040757,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463288,1041109,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463289,1040689,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463290,1040689,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463291,1040766,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463292,1040766,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463293,1041106,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463294,1041106,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463295,1041106,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463296,1041106,2021-10-01,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
463297,1041106,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463298,1041106,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463299,1041106,2021-10-01,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
463300,1040732,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463301,1040557,2021-10-01,124781,Alfred SANT,Malta,S&D,Labour Party
463302,1040561,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463303,1040561,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463304,1040765,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463305,1040739,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463306,1040739,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463307,1040624,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463308,1040899,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463309,1040899,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463310,1040569,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463311,1040569,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463312,1040897,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463313,1040897,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463314,1040431,2021-10-01,197698,Pierre LARROUTUROU,France,S&D,New Deal
463315,1040612,2021-10-01,197413,Karlo RESSLER,Croatia,EPP,Croatian Democratic Union
463316,1040891,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463317,1040891,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463318,1040425,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463319,1040425,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463320,1040968,2021-10-01,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
463321,1040926,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463322,1040926,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463323,1040926,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463324,1040926,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463325,1040926,2021-10-01,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
463326,1040926,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463327,1040926,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463328,1040414,2021-10-01,197698,Pierre LARROUTUROU,France,S&D,New Deal
463329,1040967,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463330,1040967,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463331,1041110,2021-10-01,197457,Henrike HAHN,Germany,Greens/EFA,The Greens
463332,1040410,2021-10-01,88882,Victor NEGRESCU,Romania,S&D,Social Democratic Party
463333,1040410,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463334,1040996,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463335,1040996,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463336,1041107,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463337,1041107,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463338,1040768,2021-10-01,197810,Nils UŠAKOVS,Latvia,S&D,Harmony
463339,1040768,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463340,1040994,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463341,1041093,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463342,1041093,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463343,1040797,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463344,1040797,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463345,1040729,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463346,1040729,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463347,1041091,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463348,1041091,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463349,1040794,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463350,1040794,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463351,1040794,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463352,1040794,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463353,1040725,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463354,1040725,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463355,1040505,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463356,1040505,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463357,1040792,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463358,1040792,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463359,1040792,2021-10-01,209140,Vlad GHEORGHE,Romania,RE,Save Romania Party
463360,1040724,2021-10-01,197788,Anna BONFRISCO,Italy,ID,League
463361,1040514,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463362,1040514,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463363,1040614,2021-10-01,197597,Hélène LAPORTE,France,ID,National Rally
463364,1040614,2021-10-01,197482,Joachim KUHS,Germany,ID,Alternative for Germany
463365,1040749,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463366,1040509,2021-10-01,96833,Jens GEIER,Germany,S&D,Social Democratic Party of Germany
463367,1040620,2021-10-01,197810,Nils UŠAKOVS,Latvia,S&D,Harmony
463368,1040620,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463369,1040501,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463370,1040501,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463371,1040501,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463372,1040501,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463373,1040930,2021-10-01,197810,Nils UŠAKOVS,Latvia,S&D,Harmony
463374,1040930,2021-10-01,96991,Eider GARDIAZABAL RUBIAL,Spain,S&D,Spanish Socialist Workers' Party
463375,1040647,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463376,1040647,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463377,1040647,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463378,1040647,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
463379,1040647,2021-10-01,22858,Fabienne KELLER,France,RE,The Republic Forward
463380,1040928,2021-10-01,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
463381,1040928,2021-10-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
463382,1040928,2021-10-01,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
463383,1040928,2021-10-01,135511,Valérie HAYER,France,RE,The Republic Forward
