,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
120499,921535,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120500,921877,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120501,921193,2020-07-01,125012,Daniel BUDA,Romania,EPP,National Liberal Party
120502,923136,2020-07-01,197427,Marlene MORTLER,Germany,EPP,Christian Social Union in Bavaria
120503,923136,2020-07-01,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
120504,923136,2020-07-01,99945,Lena DÜPONT,Germany,EPP,Christian Democratic Union
120505,923136,2020-07-01,124808,Norbert LINS,Germany,EPP,Christian Democratic Union
120506,921266,2020-07-01,197743,Petros KOKKALIS,Greece,GUE/NGL,Coalition of the Radical Left
120507,922722,2020-07-01,124738,Gilles LEBRETON,France,ID,National Rally
120508,922722,2020-07-01,197629,Maxette PIRBAKAS,France,ID,National Rally
120509,921766,2020-07-01,24594,Anne SANDER,France,EPP,The Republicans
120510,922215,2020-07-01,204400,Adrián VÁZQUEZ LÁZARA,Spain,RE,Citizens - Party of the Citizenry
120511,922215,2020-07-01,197547,Irène TOLLERET,France,RE,The Republic Forward
120512,922215,2020-07-01,197526,Martin HLAVÁČEK,Czechia,RE,ANO 2011
120513,922215,2020-07-01,197848,Atidzhe ALIEVA-VELI,Bulgaria,RE,Movement for Rights and Freedoms
120514,922215,2020-07-01,197504,Jérémy DECERLE,France,RE,The Republic Forward
120515,921865,2020-07-01,124586,Balázs HIDVÉGHI,Hungary,NI,Fidesz - Hungarian Civic Alliance
120516,921130,2020-07-01,197427,Marlene MORTLER,Germany,EPP,Christian Social Union in Bavaria
120517,921130,2020-07-01,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
120518,921130,2020-07-01,99945,Lena DÜPONT,Germany,EPP,Christian Democratic Union
120519,921130,2020-07-01,124808,Norbert LINS,Germany,EPP,Christian Democratic Union
120520,923068,2020-07-01,197743,Petros KOKKALIS,Greece,GUE/NGL,Coalition of the Radical Left
120521,921755,2020-07-01,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
120522,921755,2020-07-01,125045,Clara AGUILERA,Spain,S&D,Spanish Socialist Workers' Party
120523,921755,2020-07-01,197838,Juozas OLEKAS,Lithuania,S&D,Social Democratic Party of Lithuania
120524,921755,2020-07-01,197651,Carmen AVRAM,Romania,S&D,Social Democratic Party
120525,921755,2020-07-01,197587,Attila ARA-KOVÁCS,Hungary,S&D,Democratic Coalition
120526,921755,2020-07-01,124846,Pina PICIERNO,Italy,S&D,Democratic Party
120527,921755,2020-07-01,197846,Ivo HRISTOV,Bulgaria,S&D,Bulgarian Socialist Party
120528,921755,2020-07-01,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
120529,921755,2020-07-01,96891,Paolo DE CASTRO,Italy,S&D,Democratic Party
120530,922204,2020-07-01,125012,Daniel BUDA,Romania,EPP,National Liberal Party
120531,923366,2020-07-01,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
120532,923366,2020-07-01,125045,Clara AGUILERA,Spain,S&D,Spanish Socialist Workers' Party
120533,923366,2020-07-01,197838,Juozas OLEKAS,Lithuania,S&D,Social Democratic Party of Lithuania
120534,923366,2020-07-01,197651,Carmen AVRAM,Romania,S&D,Social Democratic Party
120535,923366,2020-07-01,124846,Pina PICIERNO,Italy,S&D,Democratic Party
120536,923366,2020-07-01,197846,Ivo HRISTOV,Bulgaria,S&D,Bulgarian Socialist Party
120537,923366,2020-07-01,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
120538,923366,2020-07-01,96891,Paolo DE CASTRO,Italy,S&D,Democratic Party
120539,921668,2020-07-01,197743,Petros KOKKALIS,Greece,GUE/NGL,Coalition of the Radical Left
120540,922186,2020-07-01,204400,Adrián VÁZQUEZ LÁZARA,Spain,RE,Citizens - Party of the Citizenry
120541,922186,2020-07-01,197547,Irène TOLLERET,France,RE,The Republic Forward
120542,922186,2020-07-01,197526,Martin HLAVÁČEK,Czechia,RE,ANO 2011
120543,922186,2020-07-01,197848,Atidzhe ALIEVA-VELI,Bulgaria,RE,Movement for Rights and Freedoms
120544,922186,2020-07-01,197504,Jérémy DECERLE,France,RE,The Republic Forward
120545,923082,2020-07-01,24594,Anne SANDER,France,EPP,The Republicans
120546,921660,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120547,923488,2020-07-01,125012,Daniel BUDA,Romania,EPP,National Liberal Party
120548,921644,2020-07-01,197645,Francisco GUERREIRO,Portugal,Greens/EFA,People - Animals - Nature
120549,923493,2020-07-01,197743,Petros KOKKALIS,Greece,GUE/NGL,Coalition of the Radical Left
120550,921094,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120551,921704,2020-07-01,197427,Marlene MORTLER,Germany,EPP,Christian Social Union in Bavaria
120552,921704,2020-07-01,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
120553,921704,2020-07-01,99945,Lena DÜPONT,Germany,EPP,Christian Democratic Union
120554,921704,2020-07-01,124808,Norbert LINS,Germany,EPP,Christian Democratic Union
120555,923484,2020-07-01,197645,Francisco GUERREIRO,Portugal,Greens/EFA,People - Animals - Nature
120556,923521,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120557,921170,2020-07-01,197427,Marlene MORTLER,Germany,EPP,Christian Social Union in Bavaria
120558,921170,2020-07-01,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
120559,921170,2020-07-01,99945,Lena DÜPONT,Germany,EPP,Christian Democratic Union
120560,921170,2020-07-01,124808,Norbert LINS,Germany,EPP,Christian Democratic Union
120561,922333,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120562,922711,2020-07-01,124586,Balázs HIDVÉGHI,Hungary,NI,Fidesz - Hungarian Civic Alliance
120563,921842,2020-07-01,197743,Petros KOKKALIS,Greece,GUE/NGL,Coalition of the Radical Left
120564,922241,2020-07-01,197521,Manuel BOMPARD,France,GUE/NGL,Unbowed France
120565,921145,2020-07-01,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
