,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
258771,970071,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258772,970071,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258773,970071,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258774,970161,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258775,970161,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258776,970161,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258777,970223,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258778,970223,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258779,970223,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258780,970219,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258781,970219,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258782,970219,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258783,969944,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258784,969944,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258785,969944,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258786,970158,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258787,970158,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258788,970158,2021-01-08,202073,Marc ANGEL,Luxembourg,S&D,Luxembourg Socialist Worker's Party
258789,970158,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258790,969930,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258791,969930,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258792,969930,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258793,970070,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258794,970070,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258795,970070,2021-01-08,202073,Marc ANGEL,Luxembourg,S&D,Luxembourg Socialist Worker's Party
258796,970070,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258797,969921,2021-01-08,124722,Csaba MOLNÁR,Hungary,S&D,Democratic Coalition
258798,969921,2021-01-08,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
258799,969921,2021-01-08,202073,Marc ANGEL,Luxembourg,S&D,Luxembourg Socialist Worker's Party
258800,969921,2021-01-08,125020,Paul TANG,Netherlands,S&D,Labour Party
258801,969904,2021-01-08,97133,Derk Jan EPPINK,Netherlands,ECR,Forum for Democracy
258802,970024,2021-01-08,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
258803,970197,2021-01-08,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
