,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
482961,1046897,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482962,1046897,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482963,1047789,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482964,1047789,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482965,1046091,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482966,1046091,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482967,1049841,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
482968,1048160,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482969,1048160,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482970,1047774,2021-11-04,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
482971,1044963,2021-11-04,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
482972,1045603,2021-11-04,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
482973,1045048,2021-11-04,197547,Irène TOLLERET,France,RE,The Republic Forward
482974,1045048,2021-11-04,197531,Gwendoline DELBOS-CORFIELD,France,Greens/EFA,Europe Ecology
482975,1048382,2021-11-04,197547,Irène TOLLERET,France,RE,The Republic Forward
482976,1048382,2021-11-04,197531,Gwendoline DELBOS-CORFIELD,France,Greens/EFA,Europe Ecology
482977,1046436,2021-11-04,197702,Lina GÁLVEZ MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
482978,1046436,2021-11-04,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
482979,1048807,2021-11-04,197702,Lina GÁLVEZ MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
482980,1048807,2021-11-04,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
482981,1046786,2021-11-04,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
482982,1045109,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482983,1045109,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482984,1049382,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
482985,1046980,2021-11-04,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
482986,1046980,2021-11-04,96791,Elżbieta Katarzyna ŁUKACIJEWSKA,Poland,EPP,Civic Platform
482987,1046980,2021-11-04,197525,Ewa KOPACZ,Poland,EPP,Civic Platform
482988,1046980,2021-11-04,96867,Maria da Graça CARVALHO,Portugal,EPP,Social Democratic Party
482989,1046980,2021-11-04,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
482990,1046980,2021-11-04,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
482991,1048630,2021-11-04,197531,Gwendoline DELBOS-CORFIELD,France,Greens/EFA,Europe Ecology
482992,1045951,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
482993,1045951,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482994,1044936,2021-11-04,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
482995,1046834,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
482996,1047720,2021-11-04,197547,Irène TOLLERET,France,RE,The Republic Forward
482997,1047720,2021-11-04,197531,Gwendoline DELBOS-CORFIELD,France,Greens/EFA,Europe Ecology
482998,1048049,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
482999,1049491,2021-11-04,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
483000,1047327,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
483001,1046346,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
483002,1046346,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483003,1047149,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
483004,1047149,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483005,1049705,2021-11-04,197547,Irène TOLLERET,France,RE,The Republic Forward
483006,1049705,2021-11-04,197531,Gwendoline DELBOS-CORFIELD,France,Greens/EFA,Europe Ecology
483007,1048397,2021-11-04,197702,Lina GÁLVEZ MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
483008,1048397,2021-11-04,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
483009,1046853,2021-11-04,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
483010,1047623,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
483011,1047623,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483012,1047426,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483013,1049652,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
483014,1045669,2021-11-04,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
483015,1045669,2021-11-04,96791,Elżbieta Katarzyna ŁUKACIJEWSKA,Poland,EPP,Civic Platform
483016,1045669,2021-11-04,197525,Ewa KOPACZ,Poland,EPP,Civic Platform
483017,1045669,2021-11-04,96867,Maria da Graça CARVALHO,Portugal,EPP,Social Democratic Party
483018,1045669,2021-11-04,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
483019,1045669,2021-11-04,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
483020,1048415,2021-11-04,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
483021,1048415,2021-11-04,96791,Elżbieta Katarzyna ŁUKACIJEWSKA,Poland,EPP,Civic Platform
483022,1048415,2021-11-04,197525,Ewa KOPACZ,Poland,EPP,Civic Platform
483023,1048415,2021-11-04,96867,Maria da Graça CARVALHO,Portugal,EPP,Social Democratic Party
483024,1048415,2021-11-04,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
483025,1048415,2021-11-04,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
483026,1048583,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
483027,1047726,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
483028,1047215,2021-11-04,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
483029,1049220,2021-11-04,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
483030,1049220,2021-11-04,96791,Elżbieta Katarzyna ŁUKACIJEWSKA,Poland,EPP,Civic Platform
483031,1049220,2021-11-04,197525,Ewa KOPACZ,Poland,EPP,Civic Platform
483032,1049220,2021-11-04,96867,Maria da Graça CARVALHO,Portugal,EPP,Social Democratic Party
483033,1049220,2021-11-04,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
483034,1049220,2021-11-04,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
483035,1047206,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
483036,1047206,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483037,1045300,2021-11-04,182995,Annika BRUNA,France,ID,National Rally
483038,1049081,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
483039,1049081,2021-11-04,197475,Christine ANDERSON,Germany,ID,Alternative for Germany
483040,1047126,2021-11-04,204414,Margarita DE LA PISA CARRIÓN,Spain,ECR,Vox
