,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
325711,1000382,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325712,1000382,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325713,1000382,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325714,1000382,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325715,1000382,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325716,999814,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325717,999814,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325718,999814,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325719,999814,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325720,999814,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325721,999814,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325722,999814,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325723,999814,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325724,999814,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325725,999814,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325726,1000595,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325727,1000595,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325728,1000595,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325729,1000595,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325730,1000595,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325731,1001250,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325732,1001250,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325733,1001250,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325734,1001250,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325735,1001250,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325736,1001250,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325737,1001250,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325738,1001250,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325739,1001250,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325740,1001250,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325741,998900,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325742,998900,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325743,998900,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325744,998900,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325745,998900,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325746,998869,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325747,998869,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325748,998869,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325749,998869,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325750,998869,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325751,998869,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325752,998869,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325753,998869,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325754,998869,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325755,998869,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325756,1001936,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325757,1001936,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325758,1001936,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325759,1001936,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325760,1001936,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325761,1001936,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325762,1001936,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325763,1001936,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325764,1001936,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325765,1001936,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325766,1000524,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325767,1000524,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325768,1000524,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325769,1000524,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325770,1000524,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325771,999879,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325772,999879,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325773,999879,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325774,999879,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325775,999879,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325776,1000395,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325777,1000395,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325778,1000395,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325779,1000395,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325780,1000395,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325781,1001882,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325782,1001882,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325783,1001882,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325784,1001882,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325785,1001882,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325786,1002241,2021-04-05,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
325787,1002241,2021-04-05,188945,Dennis RADTKE,Germany,EPP,Christian Democratic Union
325788,1000488,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325789,1000488,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325790,1000488,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325791,1000488,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325792,1000488,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325793,999613,2021-04-05,208722,Sara MATTHIEU,Belgium,Greens/EFA,Green
325794,1000875,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325795,1000875,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325796,1000875,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325797,1000875,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325798,1000875,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325799,1000875,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325800,1000875,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325801,1000875,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325802,1000875,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325803,1000875,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325804,999907,2021-04-05,197571,Nikolaj VILLUMSEN,Denmark,GUE/NGL,Red-Green Alliance
325805,999907,2021-04-05,208722,Sara MATTHIEU,Belgium,Greens/EFA,Green
325806,1001331,2021-04-05,197586,Stefania ZAMBELLI,Italy,ID,League
325807,1001331,2021-04-05,197611,Elena LIZZI,Italy,ID,League
325808,1000450,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325809,1000450,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325810,1000450,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325811,1000450,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325812,1000450,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325813,1000450,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325814,1000450,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325815,1000450,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325816,1000450,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325817,1000450,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325818,999310,2021-04-05,208722,Sara MATTHIEU,Belgium,Greens/EFA,Green
325819,1001790,2021-04-05,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
325820,1001790,2021-04-05,188945,Dennis RADTKE,Germany,EPP,Christian Democratic Union
325821,999402,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325822,999402,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325823,999402,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325824,999402,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325825,999402,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325826,999402,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325827,999402,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325828,999402,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325829,999402,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325830,999402,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325831,999393,2021-04-05,124996,Peter LUNDGREN,Sweden,ECR,Sweden Democrats
325832,1002108,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325833,1002108,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325834,1002108,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325835,1002108,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325836,1002108,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325837,1002108,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325838,1002108,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325839,1002108,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325840,1002108,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325841,1002108,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325842,1002126,2021-04-05,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
325843,1002126,2021-04-05,188945,Dennis RADTKE,Germany,EPP,Christian Democratic Union
325844,1000788,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325845,1000788,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325846,1000788,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325847,1000788,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325848,998947,2021-04-05,197455,Cindy FRANSSEN,Belgium,EPP,Christian Democratic and Flemish
325849,998947,2021-04-05,188945,Dennis RADTKE,Germany,EPP,Christian Democratic Union
325850,998905,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325851,998905,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325852,998905,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325853,998905,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325854,998905,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325855,998905,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325856,998905,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325857,998905,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325858,998905,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325859,998905,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325860,999856,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325861,999856,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325862,999856,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325863,999856,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325864,999856,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325865,1001941,2021-04-05,197571,Nikolaj VILLUMSEN,Denmark,GUE/NGL,Red-Green Alliance
325866,1001941,2021-04-05,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
325867,1001941,2021-04-05,197529,Leila CHAIBI,France,GUE/NGL,Unbowed France
325868,1001941,2021-04-05,197701,Konstantinos ARVANITIS,Greece,GUE/NGL,Coalition of the Radical Left
325869,1001941,2021-04-05,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
325870,1001941,2021-04-05,187917,Marc BOTENGA,Belgium,GUE/NGL,Worker's Party of Belgium
325871,1001242,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
325872,1001242,2021-04-05,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
325873,1001242,2021-04-05,197576,Sylvie BRUNET,France,RE,The Republic Forward
325874,1001242,2021-04-05,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
325875,1001242,2021-04-05,197663,Dragoș PÎSLARU,Romania,RE,Save Romania Party
325876,999816,2021-04-05,208722,Sara MATTHIEU,Belgium,Greens/EFA,Green
325877,999003,2021-04-05,124996,Peter LUNDGREN,Sweden,ECR,Sweden Democrats
325878,1002039,2021-04-05,197586,Stefania ZAMBELLI,Italy,ID,League
325879,1002039,2021-04-05,197611,Elena LIZZI,Italy,ID,League
325880,1001245,2021-04-05,38542,Johan DANIELSSON,Sweden,S&D,Swedish Social Democratic Party
325881,1001245,2021-04-05,197391,Heléne FRITZON,Sweden,S&D,Swedish Social Democratic Party
325882,1001245,2021-04-05,96681,Vilija BLINKEVIČIŪTĖ,Lithuania,S&D,Social Democratic Party of Lithuania
325883,1001245,2021-04-05,199941,Marianne VIND,Denmark,S&D,Social Democrats
325884,1001245,2021-04-05,197446,Milan BRGLEZ,Slovenia,S&D,Social Democrats
325885,1001245,2021-04-05,125021,Agnes JONGERIUS,Netherlands,S&D,Labour Party
325886,1001245,2021-04-05,197618,Elisabetta GUALMINI,Italy,S&D,Democratic Party
325887,1001245,2021-04-05,197435,Gabriele BISCHOFF,Germany,S&D,Social Democratic Party of Germany
325888,1001245,2021-04-05,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
325889,1001245,2021-04-05,198329,Estrella DURÁ FERRANDIS,Spain,S&D,Spanish Socialist Workers' Party
325890,1000950,2021-04-05,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
