,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
270491,973677,2021-02-01,202351,Carles PUIGDEMONT I CASAMAJÓ,Spain,NI,Together for Catalonia
270492,972138,2021-02-01,124735,Miapetra KUMPULA-NATRI,Finland,S&D,Social Democratic Party
270493,972790,2021-02-01,198176,Roman HAIDER,Austria,ID,Freedom Party
270494,972778,2021-02-01,197549,Markéta GREGOROVÁ,Czechia,Greens/EFA,Czech Pirate Party
270495,972798,2021-02-01,197549,Markéta GREGOROVÁ,Czechia,Greens/EFA,Czech Pirate Party
270496,973645,2021-02-01,24505,Emmanuel MAUREL,France,GUE/NGL,Unbowed France
270497,972124,2021-02-01,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
270498,972124,2021-02-01,197444,Svenja HAHN,Germany,RE,Free Democratic Party
270499,972124,2021-02-01,197869,Liesje SCHREINEMACHER,Netherlands,RE,People's Party for Freedom and Democracy
270500,972124,2021-02-01,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
270501,972124,2021-02-01,96709,Morten LØKKEGAARD,Denmark,RE,Venstre
270502,972124,2021-02-01,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
270503,972124,2021-02-01,124821,Nicola DANTI,Italy,RE,Action
270504,972124,2021-02-01,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
270505,972124,2021-02-01,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
270506,972124,2021-02-01,197504,Jérémy DECERLE,France,RE,The Republic Forward
270507,971846,2021-02-01,197549,Markéta GREGOROVÁ,Czechia,Greens/EFA,Czech Pirate Party
270508,971003,2021-02-01,197549,Markéta GREGOROVÁ,Czechia,Greens/EFA,Czech Pirate Party
270509,971859,2021-02-01,124735,Miapetra KUMPULA-NATRI,Finland,S&D,Social Democratic Party
270510,971283,2021-02-01,197549,Markéta GREGOROVÁ,Czechia,Greens/EFA,Czech Pirate Party
270511,973978,2021-02-01,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
270512,973978,2021-02-01,197444,Svenja HAHN,Germany,RE,Free Democratic Party
270513,973978,2021-02-01,197869,Liesje SCHREINEMACHER,Netherlands,RE,People's Party for Freedom and Democracy
270514,973978,2021-02-01,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
270515,973978,2021-02-01,96709,Morten LØKKEGAARD,Denmark,RE,Venstre
270516,973978,2021-02-01,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
270517,973978,2021-02-01,124821,Nicola DANTI,Italy,RE,Action
270518,973978,2021-02-01,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
270519,973978,2021-02-01,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
270520,973978,2021-02-01,197504,Jérémy DECERLE,France,RE,The Republic Forward
270521,971814,2021-02-01,125670,Massimiliano SALINI,Italy,EPP,Forza Italia
270522,971290,2021-02-01,197444,Svenja HAHN,Germany,RE,Free Democratic Party
270523,973830,2021-02-01,24505,Emmanuel MAUREL,France,GUE/NGL,Unbowed France
270524,971836,2021-02-01,202351,Carles PUIGDEMONT I CASAMAJÓ,Spain,NI,Together for Catalonia
270525,972067,2021-02-01,1909,Bernd LANGE,Germany,S&D,Social Democratic Party of Germany
270526,972256,2021-02-01,124735,Miapetra KUMPULA-NATRI,Finland,S&D,Social Democratic Party
270527,973790,2021-02-01,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
270528,973790,2021-02-01,197444,Svenja HAHN,Germany,RE,Free Democratic Party
270529,973790,2021-02-01,197869,Liesje SCHREINEMACHER,Netherlands,RE,People's Party for Freedom and Democracy
270530,973790,2021-02-01,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
270531,973790,2021-02-01,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
270532,973790,2021-02-01,96709,Morten LØKKEGAARD,Denmark,RE,Venstre
270533,973790,2021-02-01,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
270534,973790,2021-02-01,124821,Nicola DANTI,Italy,RE,Action
270535,973790,2021-02-01,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
270536,973790,2021-02-01,197504,Jérémy DECERLE,France,RE,The Republic Forward
270537,972087,2021-02-01,24505,Emmanuel MAUREL,France,GUE/NGL,Unbowed France
