,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
89127,907522,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89128,906614,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89129,909800,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89130,910143,2020-06-02,197532,Elżbieta KRUK,Poland,ECR,Law and Justice
89131,910143,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89132,910116,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89133,907917,2020-06-02,197532,Elżbieta KRUK,Poland,ECR,Law and Justice
89134,907917,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89135,909740,2020-06-02,197532,Elżbieta KRUK,Poland,ECR,Law and Justice
89136,909740,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89137,908226,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89138,908569,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89139,906894,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89140,908210,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89141,908170,2020-06-02,197532,Elżbieta KRUK,Poland,ECR,Law and Justice
89142,908170,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89143,906840,2020-06-02,197849,Andrey SLABAKOV,Bulgaria,ECR,IMRO - Bulgarian National Movement
89144,918005,2020-06-02,124777,Tiziana BEGHIN,Italy,NI,Five Star Movement
89145,914447,2020-06-02,124821,Nicola DANTI,Italy,RE,Action
89146,914447,2020-06-02,204332,Barry ANDREWS,Ireland,RE,Fianna FÃ¡il
89147,914447,2020-06-02,197502,Marie-Pierre VEDRENNE,France,RE,The Republic Forward
89148,914447,2020-06-02,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
89149,914447,2020-06-02,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
89150,914447,2020-06-02,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
89151,914447,2020-06-02,197444,Svenja HAHN,Germany,RE,Free Democratic Party
89152,914447,2020-06-02,197504,Jérémy DECERLE,France,RE,The Republic Forward
89153,914447,2020-06-02,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
89154,917036,2020-06-02,197467,Geert BOURGEOIS,Belgium,ECR,New Flemish Alliance
89155,917607,2020-06-02,197405,Jörgen WARBORN,Sweden,EPP,Moderate Party
89156,917607,2020-06-02,197695,Anna-Michelle ASIMAKOPOULOU,Greece,EPP,New Democracy
