,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
675084,1112519,2022-05-02,204333,Salvatore DE MEO,Italy,EPP,Forza Italia
675085,1112269,2022-05-02,204333,Salvatore DE MEO,Italy,EPP,Forza Italia
675086,1113565,2022-05-02,197845,Tsvetelina PENKOVA,Bulgaria,S&D,Bulgarian Socialist Party
675087,1113565,2022-05-02,197403,Alex AGIUS SALIBA,Malta,S&D,Labour Party
675088,1113565,2022-05-02,202073,Marc ANGEL,Luxembourg,S&D,Luxembourg Socialist Worker's Party
675089,1113565,2022-05-02,197635,Maria-Manuel LEITÃO-MARQUES,Portugal,S&D,Socialist Party
675090,1113565,2022-05-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
675091,1114733,2022-05-02,197735,Adriana MALDONADO LÓPEZ,Spain,S&D,Spanish Socialist Workers' Party
675092,1114733,2022-05-02,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
675093,1117098,2022-05-02,96709,Morten LØKKEGAARD,Denmark,RE,Venstre
675094,1117098,2022-05-02,126644,Jordi CAÑAS,Spain,RE,Citizens - Party of the Citizenry
675095,1117098,2022-05-02,124708,Dita CHARANZOVÁ,Czechia,RE,ANO 2011
675096,1117098,2022-05-02,197444,Svenja HAHN,Germany,RE,Free Democratic Party
675097,1117098,2022-05-02,204419,Sandro GOZI,France,RE,The Republic Forward
675098,1112874,2022-05-02,197845,Tsvetelina PENKOVA,Bulgaria,S&D,Bulgarian Socialist Party
675099,1112874,2022-05-02,197403,Alex AGIUS SALIBA,Malta,S&D,Labour Party
675100,1112874,2022-05-02,202073,Marc ANGEL,Luxembourg,S&D,Luxembourg Socialist Worker's Party
675101,1112874,2022-05-02,197635,Maria-Manuel LEITÃO-MARQUES,Portugal,S&D,Socialist Party
675102,1112874,2022-05-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
675103,1114934,2022-05-02,197845,Tsvetelina PENKOVA,Bulgaria,S&D,Bulgarian Socialist Party
