,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
229,885909,2019-08-12,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
230,891552,2019-08-12,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
231,892893,2019-08-12,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
232,895900,2019-08-12,132191,Gunnar BECK,Germany,ID,Alternative for Germany
233,894136,2019-08-12,197533,Manon AUBRY,France,GUE/NGL,Unbowed France
234,880953,2019-08-12,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
235,890157,2019-08-12,132191,Gunnar BECK,Germany,ID,Alternative for Germany
236,890157,2019-08-12,197822,Francesca DONATO,Italy,ID,League
237,890157,2019-08-12,197799,Valentino GRANT,Italy,ID,League
238,890157,2019-08-12,190518,Jörg MEUTHEN,Germany,ID,Alternative for Germany
239,890157,2019-08-12,197787,Antonio Maria RINALDI,Italy,ID,League
240,890157,2019-08-12,124780,Marco ZANNI,Italy,ID,League
241,894353,2019-08-12,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
242,886805,2019-08-12,197697,Aurore LALUCQ,France,S&D,Public Place
243,888694,2019-08-12,96730,Sven GIEGOLD,Germany,Greens/EFA,The Greens
244,890528,2019-08-12,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
245,890528,2019-08-12,197700,Luisa PORRITT,United Kingdom,RE,Liberal Democrats
246,890528,2019-08-12,197577,Gilles BOYER,France,RE,The Republic Forward
247,890528,2019-08-12,118949,Ondřej KOVAŘÍK,Czechia,RE,ANO 2011
248,890528,2019-08-12,197815,Sheila RITCHIE,United Kingdom,RE,Liberal Democrats
249,886896,2019-08-12,197437,Nicola BEER,Germany,RE,Free Democratic Party
250,888747,2019-08-12,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
251,881931,2019-08-12,197767,Eugen JURZYCA,Slovakia,ECR,Freedom and Solidarity
252,883685,2019-08-12,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
253,882793,2019-08-12,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
254,883779,2019-08-12,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
255,887469,2019-08-12,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
256,883802,2019-08-12,96730,Sven GIEGOLD,Germany,Greens/EFA,The Greens
257,893036,2019-08-12,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
258,880175,2019-08-12,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
259,880175,2019-08-12,197700,Luisa PORRITT,United Kingdom,RE,Liberal Democrats
260,880175,2019-08-12,197577,Gilles BOYER,France,RE,The Republic Forward
261,880175,2019-08-12,118949,Ondřej KOVAŘÍK,Czechia,RE,ANO 2011
262,880175,2019-08-12,197815,Sheila RITCHIE,United Kingdom,RE,Liberal Democrats
263,888010,2019-08-12,197533,Manon AUBRY,France,GUE/NGL,Unbowed France
264,890933,2019-08-12,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
265,890951,2019-08-12,96730,Sven GIEGOLD,Germany,Greens/EFA,The Greens
266,880254,2019-08-12,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
267,880254,2019-08-12,197700,Luisa PORRITT,United Kingdom,RE,Liberal Democrats
268,880254,2019-08-12,197577,Gilles BOYER,France,RE,The Republic Forward
269,880254,2019-08-12,197815,Sheila RITCHIE,United Kingdom,RE,Liberal Democrats
270,895867,2019-08-12,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
271,895867,2019-08-12,197700,Luisa PORRITT,United Kingdom,RE,Liberal Democrats
272,895867,2019-08-12,197577,Gilles BOYER,France,RE,The Republic Forward
273,895867,2019-08-12,118949,Ondřej KOVAŘÍK,Czechia,RE,ANO 2011
274,895867,2019-08-12,197815,Sheila RITCHIE,United Kingdom,RE,Liberal Democrats
275,884901,2019-08-12,197697,Aurore LALUCQ,France,S&D,Public Place
276,895641,2019-08-12,96730,Sven GIEGOLD,Germany,Greens/EFA,The Greens
277,894156,2019-08-12,197437,Nicola BEER,Germany,RE,Free Democratic Party
278,885771,2019-08-12,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
279,895716,2019-08-12,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
280,885010,2019-08-12,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
281,885010,2019-08-12,197700,Luisa PORRITT,United Kingdom,RE,Liberal Democrats
282,885010,2019-08-12,197577,Gilles BOYER,France,RE,The Republic Forward
283,885010,2019-08-12,197815,Sheila RITCHIE,United Kingdom,RE,Liberal Democrats
284,883633,2019-08-12,197767,Eugen JURZYCA,Slovakia,ECR,Freedom and Solidarity
285,883299,2019-08-12,197767,Eugen JURZYCA,Slovakia,ECR,Freedom and Solidarity
286,895732,2019-08-12,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
287,885031,2019-08-12,88715,José GUSMÃO,Portugal,GUE/NGL,Left Bloc
288,883655,2019-08-12,132191,Gunnar BECK,Germany,ID,Alternative for Germany
289,883655,2019-08-12,197822,Francesca DONATO,Italy,ID,League
290,883655,2019-08-12,197799,Valentino GRANT,Italy,ID,League
291,883655,2019-08-12,190518,Jörg MEUTHEN,Germany,ID,Alternative for Germany
292,883655,2019-08-12,197787,Antonio Maria RINALDI,Italy,ID,League
293,883655,2019-08-12,124780,Marco ZANNI,Italy,ID,League
294,892875,2019-08-12,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
295,892775,2019-08-12,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
296,879509,2019-08-12,96730,Sven GIEGOLD,Germany,Greens/EFA,The Greens
