,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
411874,1017835,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411875,1020366,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411876,1023449,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411877,1023684,2021-07-02,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
411878,1019262,2021-07-02,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
411879,1024777,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411880,1024815,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411881,1022411,2021-07-02,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
411882,1022411,2021-07-02,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
411883,1022411,2021-07-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
411884,1022411,2021-07-02,22858,Fabienne KELLER,France,RE,The Republic Forward
411885,1022411,2021-07-02,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
411886,1022411,2021-07-02,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
411887,1018235,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411888,1023333,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411889,1024445,2021-07-02,197570,Peter KOFOD,Denmark,ID,Danish People's Party
411890,1021254,2021-07-02,197570,Peter KOFOD,Denmark,ID,Danish People's Party
411891,1019699,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411892,1021226,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411893,1024441,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411894,1019552,2021-07-02,197570,Peter KOFOD,Denmark,ID,Danish People's Party
411895,1024568,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411896,1023777,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411897,1024592,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411898,1021417,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411899,1023824,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411900,1021478,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411901,1017724,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411902,1024043,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411903,1022274,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411904,1017635,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411905,1024337,2021-07-02,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
411906,1024337,2021-07-02,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
411907,1024337,2021-07-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
411908,1024337,2021-07-02,22858,Fabienne KELLER,France,RE,The Republic Forward
411909,1024337,2021-07-02,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
411910,1024337,2021-07-02,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
411911,1024342,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411912,1019453,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411913,1017621,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411914,1018833,2021-07-02,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
411915,1018833,2021-07-02,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
411916,1018833,2021-07-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
411917,1018833,2021-07-02,22858,Fabienne KELLER,France,RE,The Republic Forward
411918,1018833,2021-07-02,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
411919,1018833,2021-07-02,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
411920,1018541,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411921,1021687,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411922,1019939,2021-07-02,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
411923,1019655,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411924,1021238,2021-07-02,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
411925,1019994,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411926,1023382,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411927,1021268,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411928,1024579,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411929,1022517,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411930,1022651,2021-07-02,197684,Pernando BARRENA ARZA,Spain,GUE/NGL,Basque Country Unite
411931,1024608,2021-07-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
411932,1024608,2021-07-02,197445,Moritz KÖRNER,Germany,RE,Free Democratic Party
411933,1023782,2021-07-02,197431,Patrick BREYER,Germany,Greens/EFA,Pirate Party
411934,1022646,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411935,1019073,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411936,1024110,2021-07-02,124785,Maria GRAPINI,Romania,S&D,Social Liberal Humanist Party
411937,1021456,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411938,1019097,2021-07-02,197516,Patryk JAKI,Poland,ECR,United Poland
411939,1024129,2021-07-02,125038,Maite PAGAZAURTUNDÚA,Spain,RE,Citizens - Party of the Citizenry
411940,1024129,2021-07-02,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
411941,1024129,2021-07-02,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
411942,1024129,2021-07-02,22858,Fabienne KELLER,France,RE,The Republic Forward
411943,1024129,2021-07-02,103746,Michal ŠIMEČKA,Slovakia,RE,Progressive Slovakia
411944,1024129,2021-07-02,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
