,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
532242,1061708,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532243,1061006,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532244,1059513,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532245,1062614,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532246,1061586,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532247,1059782,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532248,1063190,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532249,1061606,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532250,1059807,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532251,1063273,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532252,1060322,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532253,1060322,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532254,1060322,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532255,1059922,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532256,1060442,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532257,1059825,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532258,1060348,2022-01-03,197515,Pernille WEISS,Denmark,EPP,Conservative People's Party
532259,1060348,2022-01-03,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
532260,1060348,2022-01-03,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
532261,1059947,2022-01-03,197515,Pernille WEISS,Denmark,EPP,Conservative People's Party
532262,1059947,2022-01-03,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
532263,1059947,2022-01-03,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
532264,1059947,2022-01-03,197652,Angelika WINZIG,Austria,EPP,Austrian People's Party
532265,1059932,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532266,1063264,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532267,1062620,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532268,1062620,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532269,1062620,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532270,1061592,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532271,1058721,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532272,1061737,2022-01-03,197541,Andżelika Anna MOŻDŻANOWSKA,Poland,ECR,Law and Justice
532273,1060618,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532274,1060618,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532275,1060618,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532276,1063378,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532277,1063378,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532278,1063378,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532279,1058675,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532280,1061760,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532281,1062592,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532282,1063386,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532283,1058744,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532284,1058776,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532285,1061795,2022-01-03,197515,Pernille WEISS,Denmark,EPP,Conservative People's Party
532286,1061795,2022-01-03,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
532287,1061795,2022-01-03,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
532288,1062945,2022-01-03,197515,Pernille WEISS,Denmark,EPP,Conservative People's Party
532289,1062945,2022-01-03,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
532290,1062945,2022-01-03,197422,Christine SCHNEIDER,Germany,EPP,Christian Democratic Union
532291,1062945,2022-01-03,197652,Angelika WINZIG,Austria,EPP,Austrian People's Party
532292,1059810,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532293,1059810,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532294,1059810,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532295,1060604,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532296,1061674,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532297,1060018,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532298,1060399,2022-01-03,197541,Andżelika Anna MOŻDŻANOWSKA,Poland,ECR,Law and Justice
532299,1059996,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532300,1059996,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532301,1059996,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532302,1061623,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532303,1061623,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532304,1061623,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532305,1060044,2022-01-03,197541,Andżelika Anna MOŻDŻANOWSKA,Poland,ECR,Law and Justice
532306,1061850,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532307,1060425,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532308,1060501,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532309,1061246,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532310,1060545,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532311,1063410,2022-01-03,40599,Sirpa PIETIKÄINEN,Finland,EPP,National Coalition Party
532312,1060800,2022-01-03,197573,Kira Marie PETER-HANSEN,Denmark,Greens/EFA,Socialist People's Party
532313,1058767,2022-01-03,197576,Sylvie BRUNET,France,RE,The Republic Forward
532314,1058767,2022-01-03,197547,Irène TOLLERET,France,RE,The Republic Forward
532315,1058767,2022-01-03,197868,Samira RAFAELA,Netherlands,RE,Democrats 66
532316,1061787,2022-01-03,197785,Eugenia RODRÍGUEZ PALOP,Spain,GUE/NGL,Podemos
532317,1059704,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532318,1060894,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532319,1060894,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532320,1060894,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532321,1060894,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532322,1060894,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532323,1060894,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532324,1060894,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532325,1060454,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532326,1061710,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532327,1061710,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532328,1061710,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532329,1061710,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532330,1061710,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532331,1061710,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532332,1060870,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532333,1063102,2022-01-03,197692,Stelios KYMPOUROPOULOS,Greece,EPP,New Democracy
532334,1060769,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532335,1059885,2022-01-03,96811,Rosa ESTARÀS FERRAGUT,Spain,EPP,People's Party
532336,1059885,2022-01-03,96936,Gabriel MATO,Spain,EPP,People's Party
532337,1059885,2022-01-03,30482,Younous OMARJEE,France,GUE/NGL,Unbowed France
532338,1063105,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532339,1063105,2022-01-03,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
532340,1063105,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532341,1063105,2022-01-03,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
532342,1063023,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532343,1063023,2022-01-03,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
532344,1063023,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532345,1063023,2022-01-03,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
532346,1058664,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532347,1059847,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532348,1060880,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532349,1060880,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532350,1060880,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532351,1060880,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532352,1060880,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532353,1060880,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532354,1062449,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532355,1058638,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532356,1058638,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532357,1058638,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532358,1058638,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532359,1058638,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532360,1058638,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532361,1062421,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532362,1062421,2022-01-03,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
532363,1062421,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532364,1062421,2022-01-03,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
532365,1058622,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532366,1063085,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532367,1062502,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532368,1061344,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532369,1061344,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532370,1061344,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532371,1061344,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532372,1061344,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532373,1061344,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532374,1063090,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532375,1062487,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532376,1061328,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532377,1061298,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532378,1059693,2022-01-03,197641,Sara CERDAS,Portugal,S&D,Socialist Party
532379,1059693,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532380,1059693,2022-01-03,197634,Pedro MARQUES,Portugal,S&D,Socialist Party
532381,1059733,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532382,1059733,2022-01-03,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
532383,1059733,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532384,1059733,2022-01-03,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
532385,1062550,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532386,1062550,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532387,1062550,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532388,1062550,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532389,1062550,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532390,1062550,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532391,1062550,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532392,1060237,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532393,1061281,2022-01-03,197746,Álvaro AMARO,Portugal,EPP,Social Democratic Party
532394,1059675,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532395,1059675,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532396,1059675,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532397,1059675,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532398,1059675,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532399,1060858,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532400,1060130,2022-01-03,96811,Rosa ESTARÀS FERRAGUT,Spain,EPP,People's Party
532401,1060130,2022-01-03,96936,Gabriel MATO,Spain,EPP,People's Party
532402,1060130,2022-01-03,197679,Isabel BENJUMEA BENJUMEA,Spain,EPP,People's Party
532403,1059876,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
532404,1059879,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532405,1059879,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532406,1059879,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532407,1059879,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532408,1059879,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532409,1059879,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532410,1060576,2022-01-03,197794,Chiara GEMMA,Italy,NI,Five Star Movement
532411,1062742,2022-01-03,197691,Mathilde ANDROUËT,France,ID,National Rally
532412,1062742,2022-01-03,197690,André ROUGÉ,France,ID,National Rally
532413,1062377,2022-01-03,197394,Josianne CUTAJAR,Malta,S&D,Labour Party
532414,1062377,2022-01-03,112744,Tonino PICULA,Croatia,S&D,Social Democratic Party of Croatia
532415,1062377,2022-01-03,33997,Corina CREȚU,Romania,S&D,PRO Romania
532416,1062377,2022-01-03,199996,Isabel CARVALHAIS,Portugal,S&D,Socialist Party
532417,1062377,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532418,1062377,2022-01-03,204418,Nora MEBAREK,France,S&D,Socialist Party
532419,1062377,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532420,1058658,2022-01-03,96750,François ALFONSI,France,Greens/EFA,Europe Ecology
532421,1058753,2022-01-03,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
532422,1058753,2022-01-03,197728,Mónica Silvana GONZÁLEZ,Spain,S&D,Spanish Socialist Workers' Party
532423,1058753,2022-01-03,197742,Isabel GARCÍA MUÑOZ,Spain,S&D,Spanish Socialist Workers' Party
532424,1058753,2022-01-03,122978,Alicia HOMS GINEL,Spain,S&D,Spanish Socialist Workers' Party
532425,1060658,2022-01-03,197692,Stelios KYMPOUROPOULOS,Greece,EPP,New Democracy
532426,1060658,2022-01-03,197765,Peter POLLÁK,Slovakia,EPP,Ordinary People and Independent Personalities
532427,1060658,2022-01-03,197646,Mircea-Gheorghe HAVA,Romania,EPP,National Liberal Party
532428,1060562,2022-01-03,197551,Stéphane BIJOUX,France,RE,The Republic Forward
