,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
369804,1004865,2021-06-01,124866,Ilhan KYUCHYUK,Bulgaria,RE,Movement for Rights and Freedoms
369805,1004592,2021-06-01,2341,Michael GAHLER,Germany,EPP,Christian Democratic Union
369806,1005408,2021-06-01,197421,Isabel WISELER-LIMA,Luxembourg,EPP,Christian Social People's Party
369807,1005408,2021-06-01,197771,Vladimír BILČÍK,Slovakia,EPP,TOGETHER - Civic Democracy
369808,1004822,2021-06-01,28400,Francisco José MILLÁN MON,Spain,EPP,People's Party
369809,1004822,2021-06-01,96936,Gabriel MATO,Spain,EPP,People's Party
369810,1004822,2021-06-01,197777,Leopoldo LÓPEZ GIL,Spain,EPP,People's Party
369811,1004822,2021-06-01,28399,Antonio LÓPEZ-ISTÚRIZ WHITE,Spain,EPP,People's Party
369812,1005692,2021-06-01,28353,Anna FOTYGA,Poland,ECR,Law and Justice
369813,1005692,2021-06-01,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
369814,1004809,2021-06-01,197694,Raphaël GLUCKSMANN,France,S&D,Public Place
369815,1004809,2021-06-01,124936,Maria ARENA,Belgium,S&D,Socialist Party
369816,1004809,2021-06-01,197650,Isabel SANTOS,Portugal,S&D,Socialist Party
369817,1004809,2021-06-01,197722,Nacho SÁNCHEZ AMOR,Spain,S&D,Spanish Socialist Workers' Party
369818,1006277,2021-06-01,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
369819,1006277,2021-06-01,124766,Petras AUŠTREVIČIUS,Lithuania,RE,Liberal Movement
369820,1006277,2021-06-01,124866,Ilhan KYUCHYUK,Bulgaria,RE,Movement for Rights and Freedoms
369821,1006277,2021-06-01,125005,Javier NART,Spain,RE,Independent
369822,1006277,2021-06-01,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
369823,1006277,2021-06-01,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
369824,1006277,2021-06-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
369825,1006277,2021-06-01,197665,Dragoş TUDORACHE,Romania,RE,Save Romania Party
369826,1006277,2021-06-01,197494,Nathalie LOISEAU,France,RE,The Republic Forward
369827,1005676,2021-06-01,197650,Isabel SANTOS,Portugal,S&D,Socialist Party
369828,1005676,2021-06-01,124936,Maria ARENA,Belgium,S&D,Socialist Party
369829,1005676,2021-06-01,197694,Raphaël GLUCKSMANN,France,S&D,Public Place
369830,1005676,2021-06-01,124822,Dietmar KÖSTER,Germany,S&D,Social Democratic Party of Germany
369831,1005676,2021-06-01,197678,Bettina VOLLATH,Austria,S&D,Social Democratic Party of Austria
369832,1005676,2021-06-01,197722,Nacho SÁNCHEZ AMOR,Spain,S&D,Spanish Socialist Workers' Party
369833,1005676,2021-06-01,197498,Robert BIEDROŃ,Poland,S&D,Spring
369834,1005676,2021-06-01,197587,Attila ARA-KOVÁCS,Hungary,S&D,Democratic Coalition
369835,1005676,2021-06-01,218347,Thijs REUTEN,Netherlands,S&D,Labour Party
369836,1004449,2021-06-01,197615,Jérôme RIVIÈRE,France,ID,National Rally
369837,1004449,2021-06-01,197623,Thierry MARIANI,France,ID,National Rally
369838,1004656,2021-06-01,96809,Peter van DALEN,Netherlands,EPP,Christian Union
369839,1005177,2021-06-01,197548,Radosław SIKORSKI,Poland,EPP,Civic Platform
369840,1005067,2021-06-01,197827,Idoia VILLANUEVA RUIZ,Spain,GUE/NGL,Podemos
369841,1004621,2021-06-01,197827,Idoia VILLANUEVA RUIZ,Spain,GUE/NGL,Podemos
369842,1004779,2021-06-01,197827,Idoia VILLANUEVA RUIZ,Spain,GUE/NGL,Podemos
369843,1005167,2021-06-01,197827,Idoia VILLANUEVA RUIZ,Spain,GUE/NGL,Podemos
369844,1005154,2021-06-01,197827,Idoia VILLANUEVA RUIZ,Spain,GUE/NGL,Podemos
369845,1005413,2021-06-01,124866,Ilhan KYUCHYUK,Bulgaria,RE,Movement for Rights and Freedoms
369846,1003807,2021-06-01,28400,Francisco José MILLÁN MON,Spain,EPP,People's Party
369847,1003807,2021-06-01,96936,Gabriel MATO,Spain,EPP,People's Party
369848,1003807,2021-06-01,197777,Leopoldo LÓPEZ GIL,Spain,EPP,People's Party
369849,1003807,2021-06-01,28399,Antonio LÓPEZ-ISTÚRIZ WHITE,Spain,EPP,People's Party
369850,1004617,2021-06-01,2341,Michael GAHLER,Germany,EPP,Christian Democratic Union
369851,1003802,2021-06-01,28353,Anna FOTYGA,Poland,ECR,Law and Justice
369852,1003802,2021-06-01,28297,Jacek SARYUSZ-WOLSKI,Poland,ECR,Law and Justice
369853,1005317,2021-06-01,130100,Hilde VAUTMANS,Belgium,RE,Open Flemish Liberals and Democrats
369854,1005317,2021-06-01,124766,Petras AUŠTREVIČIUS,Lithuania,RE,Liberal Movement
369855,1005317,2021-06-01,124866,Ilhan KYUCHYUK,Bulgaria,RE,Movement for Rights and Freedoms
369856,1005317,2021-06-01,125005,Javier NART,Spain,RE,Independent
369857,1005317,2021-06-01,129073,Urmas PAET,Estonia,RE,Estonian Reform Party
369858,1005317,2021-06-01,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
369859,1005317,2021-06-01,58766,Nicolae ŞTEFĂNUȚĂ,Romania,RE,Save Romania Party
369860,1005317,2021-06-01,197665,Dragoş TUDORACHE,Romania,RE,Save Romania Party
369861,1005317,2021-06-01,197494,Nathalie LOISEAU,France,RE,The Republic Forward
369862,1004605,2021-06-01,197421,Isabel WISELER-LIMA,Luxembourg,EPP,Christian Social People's Party
369863,1004605,2021-06-01,197514,Andrzej HALICKI,Poland,EPP,Civic Platform
369864,1004605,2021-06-01,197771,Vladimír BILČÍK,Slovakia,EPP,TOGETHER - Civic Democracy
369865,1004605,2021-06-01,96903,Paulo RANGEL,Portugal,EPP,Social Democratic Party
